coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
0.0006993095584769768,0.01094659330957251,-0.009547974192618556,vendor_iv_cross_underlying_one_way_cluster,13448,0.8935966122995656,0.5893346387655827,0.005228302066734287,0.13375462043909428,C(quote_date)[T.Timestamp('2020-02-13 00:00:00')]
0.020243779617893122,0.04706790264931215,-0.006580343413525903,vendor_iv_cross_underlying_one_way_cluster,13448,0.1390984624484987,0.5893346387655827,0.01368602854083253,1.47915661270875,C(quote_date)[T.Timestamp('2020-02-14 00:00:00')]
0.007424222228140778,0.02802762689351482,-0.013179182437233265,vendor_iv_cross_underlying_one_way_cluster,13448,0.48003106275339447,0.5893346387655827,0.010512134318738034,0.7062526032327225,C(quote_date)[T.Timestamp('2020-02-18 00:00:00')]
0.005324593364568895,0.014198521949222116,-0.0035493352200843264,vendor_iv_cross_underlying_one_way_cluster,13448,0.23958266327252842,0.5893346387655827,0.004527597779678422,1.1760305627120173,C(quote_date)[T.Timestamp('2020-02-19 00:00:00')]
0.003144208006188386,0.010499977807550265,-0.004211561795173492,vendor_iv_cross_underlying_one_way_cluster,13448,0.402152927150193,0.5893346387655827,0.0037530127386948193,0.8377823964652578,C(quote_date)[T.Timestamp('2020-02-20 00:00:00')]
0.010835436398437075,0.02383730760345241,-0.002166434806578261,vendor_iv_cross_underlying_one_way_cluster,13448,0.10238798998448705,0.5893346387655827,0.006633729653999991,1.6333852845365124,C(quote_date)[T.Timestamp('2020-02-21 00:00:00')]
0.017264705374874692,0.03965145865748314,-0.005122047907733757,vendor_iv_cross_underlying_one_way_cluster,13448,0.1306540221009,0.5893346387655827,0.011422022781639002,1.5115278357374538,C(quote_date)[T.Timestamp('2020-02-24 00:00:00')]
0.00794731331560988,0.015060761070229727,0.0008338655609900309,vendor_iv_cross_underlying_one_way_cluster,13448,0.028544661349055183,0.5893346387655827,0.0036293767695375107,2.1897184613937455,C(quote_date)[T.Timestamp('2020-02-25 00:00:00')]
0.006591773409175912,0.017613315283927712,-0.004429768465575889,vendor_iv_cross_underlying_one_way_cluster,13448,0.2411099548681097,0.5893346387655827,0.005623338980556948,1.1722169749978415,C(quote_date)[T.Timestamp('2020-02-26 00:00:00')]
0.04725256599943066,0.07513934263434897,0.019365789364512345,vendor_iv_cross_underlying_one_way_cluster,13448,0.0008968006910306588,0.5893346387655827,0.014228208709387341,3.3210481350512415,C(quote_date)[T.Timestamp('2020-02-27 00:00:00')]
0.03703990087652838,0.056159343254257664,0.017920458498799093,vendor_iv_cross_underlying_one_way_cluster,13448,0.00014644700938562164,0.5893346387655827,0.009754996790012984,3.7970182537065784,C(quote_date)[T.Timestamp('2020-02-28 00:00:00')]
0.06514933270045827,0.10242979405812389,0.027868871342792652,vendor_iv_cross_underlying_one_way_cluster,13448,0.0006145102162891833,0.5893346387655827,0.01902099306504055,3.425127829955359,C(quote_date)[T.Timestamp('2020-03-02 00:00:00')]
0.02445623035177246,0.04294478045384156,0.005967680249703358,vendor_iv_cross_underlying_one_way_cluster,13448,0.009525474762156863,0.5893346387655827,0.00943310706110134,2.5925954400137097,C(quote_date)[T.Timestamp('2020-03-03 00:00:00')]
0.03398799380509321,0.052867611660603345,0.015108375949583076,vendor_iv_cross_underlying_one_way_cluster,13448,0.0004180464020498921,0.5893346387655827,0.009632635091476247,3.528421193404139,C(quote_date)[T.Timestamp('2020-03-04 00:00:00')]
0.05253063436032629,0.09258856980752173,0.012472698913130846,vendor_iv_cross_underlying_one_way_cluster,13448,0.010163069267258431,0.5893346387655827,0.02043809772177822,2.5702310985797485,C(quote_date)[T.Timestamp('2020-03-05 00:00:00')]
0.004334840746410627,0.007900538624484393,0.0007691428683368603,vendor_iv_cross_underlying_one_way_cluster,13448,0.017184316233317277,0.5893346387655827,0.00181926704072092,2.3827402186612816,C(quote_date)[T.Timestamp('2020-03-06 00:00:00')]
0.06055771121620415,0.09634400307647609,0.024771419355932224,vendor_iv_cross_underlying_one_way_cluster,13448,0.0009110067874519677,0.5893346387655827,0.018258647680543947,3.3166591675205632,C(quote_date)[T.Timestamp('2020-03-09 00:00:00')]
0.03983890262346169,0.06810610091901045,0.011571704327912928,vendor_iv_cross_underlying_one_way_cluster,13448,0.005739364606708987,0.5893346387655827,0.014422304959946619,2.7623117618232045,C(quote_date)[T.Timestamp('2020-03-10 00:00:00')]
0.02549813898104205,0.04916387008335016,0.001832407878733941,vendor_iv_cross_underlying_one_way_cluster,13448,0.03471034056749491,0.5893346387655827,0.012074574476357921,2.1117215377624725,C(quote_date)[T.Timestamp('2020-03-11 00:00:00')]
