crossed_market_rows,expiries,maximum_spot,minimum_spot,quote_date,raw_rows,strikes,underlying
0,32,380.11,380.11,2022-01-14T00:00:00,3660,314,QQQ
0,31,380.01,380.01,2022-01-17T00:00:00,3514,311,QQQ
0,32,370.87,370.87,2022-01-18T00:00:00,3533,311,QQQ
0,31,366.49,366.49,2022-01-19T00:00:00,3494,311,QQQ
0,30,361.55,361.55,2022-01-20T00:00:00,3514,311,QQQ
0,31,351.47,351.47,2022-01-21T00:00:00,3554,311,QQQ
0,30,353.6,353.6,2022-01-24T00:00:00,3334,260,QQQ
0,30,345.03,345.03,2022-01-25T00:00:00,3788,260,QQQ
0,30,344.74,344.74,2022-01-26T00:00:00,3930,260,QQQ
0,31,341.02,341.02,2022-01-27T00:00:00,3977,267,QQQ
1,32,351.89,351.89,2022-01-28T00:00:00,4065,267,QQQ
0,31,363.18,363.18,2022-01-31T00:00:00,3916,267,QQQ
0,31,365.49,365.49,2022-02-01T00:00:00,3862,267,QQQ
1,31,368.47,368.47,2022-02-02T00:00:00,3909,267,QQQ
0,31,353.58,353.58,2022-02-03T00:00:00,3818,267,QQQ
0,32,357.94,357.94,2022-02-04T00:00:00,3923,267,QQQ
0,31,355.23,355.23,2022-02-07T00:00:00,3760,265,QQQ
0,31,359.19,359.19,2022-02-08T00:00:00,3844,267,QQQ
0,31,366.67,366.67,2022-02-09T00:00:00,3939,267,QQQ
0,31,358.42,358.42,2022-02-10T00:00:00,3872,267,QQQ
0,32,347.16,347.16,2022-02-11T00:00:00,3932,267,QQQ
1,31,347.63,347.63,2022-02-14T00:00:00,3875,267,QQQ
0,31,356.16,356.16,2022-02-15T00:00:00,3769,267,QQQ
2,31,356.03,356.03,2022-02-16T00:00:00,3804,267,QQQ
0,30,345.53,345.53,2022-02-17T00:00:00,3660,267,QQQ
0,31,341.58,341.58,2022-02-18T00:00:00,3725,267,QQQ
0,30,341.51,341.51,2022-02-21T00:00:00,3525,267,QQQ
0,31,338.1,338.1,2022-02-22T00:00:00,3604,267,QQQ
0,30,329.4,329.4,2022-02-23T00:00:00,3603,267,QQQ
0,30,340.57,340.57,2022-02-24T00:00:00,3586,270,QQQ
0,31,345.84,345.84,2022-02-25T00:00:00,3781,291,QQQ
0,30,347.05,347.05,2022-02-28T00:00:00,3648,286,QQQ
1,30,341.57,341.57,2022-03-01T00:00:00,3544,286,QQQ
1,30,347.11,347.11,2022-03-02T00:00:00,3563,286,QQQ
1,30,342.24,342.24,2022-03-03T00:00:00,3488,286,QQQ
0,31,337.31,337.31,2022-03-04T00:00:00,3573,286,QQQ
1,30,324.91,324.91,2022-03-07T00:00:00,3444,279,QQQ
0,30,323.35,323.35,2022-03-08T00:00:00,3411,279,QQQ
0,30,335.01,335.01,2022-03-09T00:00:00,3539,285,QQQ
0,30,331.43,331.43,2022-03-10T00:00:00,3478,286,QQQ
0,31,324.38,324.38,2022-03-11T00:00:00,3560,286,QQQ
0,30,318.21,318.21,2022-03-14T00:00:00,3488,286,QQQ
0,30,328.23,328.23,2022-03-15T00:00:00,3486,286,QQQ
0,31,340.42,340.42,2022-03-16T00:00:00,3579,286,QQQ
0,30,344.32,344.32,2022-03-17T00:00:00,3439,286,QQQ
0,31,351.37,351.37,2022-03-18T00:00:00,3568,286,QQQ
0,30,350.07,350.07,2022-03-21T00:00:00,3500,285,QQQ
0,30,356.93,356.93,2022-03-22T00:00:00,3406,284,QQQ
0,30,351.83,351.83,2022-03-23T00:00:00,3733,284,QQQ
0,30,359.63,359.63,2022-03-24T00:00:00,3660,284,QQQ
7,31,359.28,359.28,2022-03-25T00:00:00,3745,284,QQQ
0,30,364.95,364.95,2022-03-28T00:00:00,3626,284,QQQ
67,30,371.16,371.16,2022-03-29T00:00:00,3500,280,QQQ
0,30,367.15,367.15,2022-03-30T00:00:00,3548,280,QQQ
0,30,362.01,362.01,2022-03-31T00:00:00,3507,280,QQQ
1,31,361.89,361.89,2022-04-01T00:00:00,3590,280,QQQ
0,30,369.22,369.22,2022-04-04T00:00:00,3457,280,QQQ
5,30,361.17,361.17,2022-04-05T00:00:00,3525,280,QQQ
12,30,353.18,353.18,2022-04-06T00:00:00,3564,280,QQQ
0,32,354.12,354.12,2022-04-07T00:00:00,3730,280,QQQ
0,33,349.11,349.11,2022-04-08T00:00:00,3829,280,QQQ
0,32,340.98,340.98,2022-04-11T00:00:00,3679,280,QQQ
0,32,339.57,339.57,2022-04-12T00:00:00,3608,280,QQQ
0,32,346.35,346.35,2022-04-13T00:00:00,3748,280,QQQ
1,32,338.49,338.49,2022-04-14T00:00:00,3626,280,QQQ
0,31,338.43,338.43,2022-04-15T00:00:00,3428,253,QQQ
30,31,338.93,338.93,2022-04-18T00:00:00,3467,253,QQQ
0,31,346.13,346.13,2022-04-19T00:00:00,3505,261,QQQ
1,31,341.05,341.05,2022-04-20T00:00:00,3624,261,QQQ
8,31,334.24,334.24,2022-04-21T00:00:00,3588,261,QQQ
0,32,325.46,325.46,2022-04-22T00:00:00,3661,261,QQQ
2,31,329.58,329.58,2022-04-25T00:00:00,3570,261,QQQ
16,31,316.95,316.95,2022-04-26T00:00:00,3667,286,QQQ
1,31,316.71,316.71,2022-04-27T00:00:00,3683,286,QQQ
3,31,327.93,327.93,2022-04-28T00:00:00,3655,288,QQQ
0,31,313.15,313.15,2022-04-29T00:00:00,3687,288,QQQ
0,30,318.47,318.47,2022-05-02T00:00:00,3689,292,QQQ
0,29,318.9,318.9,2022-05-03T00:00:00,3633,296,QQQ
0,29,329.75,329.75,2022-05-04T00:00:00,3649,296,QQQ
10,29,313.58,313.58,2022-05-05T00:00:00,3571,297,QQQ
0,29,309.39,309.39,2022-05-06T00:00:00,3599,297,QQQ
0,28,297.24,297.24,2022-05-09T00:00:00,3432,297,QQQ
0,28,300.86,300.86,2022-05-10T00:00:00,3368,297,QQQ
0,28,291.21,291.21,2022-05-12T00:00:00,3498,302,QQQ
0,29,301.85,301.85,2022-05-13T00:00:00,3684,310,QQQ
12,28,298.53,298.53,2022-05-16T00:00:00,3559,307,QQQ
0,28,306.29,306.29,2022-05-17T00:00:00,3458,307,QQQ
0,28,291.1,291.1,2022-05-18T00:00:00,3473,307,QQQ
0,27,289.59,289.59,2022-05-19T00:00:00,3340,307,QQQ
2,28,288.59,288.59,2022-05-20T00:00:00,3504,307,QQQ
0,28,293.45,293.45,2022-05-23T00:00:00,3328,307,QQQ
0,30,287.24,287.24,2022-05-24T00:00:00,3413,307,QQQ
0,30,291.3,291.3,2022-05-25T00:00:00,3616,307,QQQ
0,30,299.3,299.3,2022-05-26T00:00:00,3548,308,QQQ
2,31,309.18,309.18,2022-05-27T00:00:00,3745,308,QQQ
0,30,309.1,309.1,2022-05-30T00:00:00,3572,307,QQQ
0,31,308.17,308.17,2022-05-31T00:00:00,3675,307,QQQ
0,30,306.01,306.01,2022-06-01T00:00:00,3551,307,QQQ
0,30,314.41,314.41,2022-06-02T00:00:00,3485,307,QQQ
0,33,306.03,306.03,2022-06-03T00:00:00,3769,307,QQQ
1,32,307.23,307.23,2022-06-06T00:00:00,3592,303,QQQ
0,32,309.94,309.94,2022-06-07T00:00:00,3512,303,QQQ
0,32,307.71,307.71,2022-06-08T00:00:00,3586,303,QQQ
0,32,299.25,299.25,2022-06-09T00:00:00,3530,303,QQQ
22,33,288.75,288.75,2022-06-10T00:00:00,3657,303,QQQ
0,32,275.49,275.49,2022-06-13T00:00:00,3519,303,QQQ
0,32,275.97,275.97,2022-06-14T00:00:00,3531,303,QQQ
0,32,282.9,282.9,2022-06-15T00:00:00,3641,303,QQQ
0,31,271.68,271.68,2022-06-16T00:00:00,3533,307,QQQ
0,32,274.69,274.69,2022-06-20T00:00:00,3628,311,QQQ
6,32,281.16,281.16,2022-06-21T00:00:00,3628,311,QQQ
0,31,280.67,280.67,2022-06-22T00:00:00,3594,311,QQQ
0,31,284.86,284.86,2022-06-23T00:00:00,3583,312,QQQ
0,32,292.5,292.5,2022-06-27T00:00:00,3536,308,QQQ
0,32,283.51,283.51,2022-06-28T00:00:00,3508,308,QQQ
0,32,283.93,283.93,2022-06-29T00:00:00,3566,308,QQQ
0,32,280.33,280.33,2022-06-30T00:00:00,3499,304,QQQ
2,33,282.11,282.11,2022-07-01T00:00:00,3517,304,QQQ
0,32,282.13,282.13,2022-07-04T00:00:00,3366,304,QQQ
0,33,287.05,287.05,2022-07-05T00:00:00,3425,304,QQQ
0,32,288.76,288.76,2022-07-06T00:00:00,3334,304,QQQ
0,32,294.95,294.95,2022-07-07T00:00:00,3289,304,QQQ
0,33,295.39,295.39,2022-07-08T00:00:00,3350,304,QQQ
0,32,288.98,288.98,2022-07-11T00:00:00,3346,304,QQQ
0,32,286.22,286.22,2022-07-12T00:00:00,3337,304,QQQ
0,32,285.67,285.67,2022-07-13T00:00:00,3337,304,QQQ
0,31,286.7,286.7,2022-07-14T00:00:00,3287,304,QQQ
0,32,291.83,291.83,2022-07-15T00:00:00,3366,304,QQQ
0,31,289.39,289.39,2022-07-18T00:00:00,3201,300,QQQ
0,31,298.25,298.25,2022-07-19T00:00:00,3150,300,QQQ
0,31,302.99,302.99,2022-07-20T00:00:00,3197,300,QQQ
0,31,307.43,307.43,2022-07-21T00:00:00,3260,300,QQQ
0,32,301.98,301.98,2022-07-22T00:00:00,3324,300,QQQ
1,32,300.35,300.35,2022-07-25T00:00:00,3331,300,QQQ
1,32,294.31,294.31,2022-07-26T00:00:00,3289,300,QQQ
2,32,306.81,306.81,2022-07-27T00:00:00,3348,300,QQQ
4,32,309.82,309.82,2022-07-28T00:00:00,3348,294,QQQ
4,33,315.49,315.49,2022-07-29T00:00:00,3603,294,QQQ
3,32,315.28,315.28,2022-08-01T00:00:00,3559,291,QQQ
0,32,314.3,314.3,2022-08-02T00:00:00,3522,290,QQQ
4,32,322.83,322.83,2022-08-03T00:00:00,3565,290,QQQ
48,32,324.28,324.28,2022-08-04T00:00:00,3570,294,QQQ
3,33,321.82,321.82,2022-08-05T00:00:00,3646,294,QQQ
0,32,320.72,320.72,2022-08-08T00:00:00,3540,293,QQQ
1,32,317.04,317.04,2022-08-09T00:00:00,3482,293,QQQ
5,32,325.93,325.93,2022-08-10T00:00:00,3511,293,QQQ
1,31,324.11,324.11,2022-08-11T00:00:00,3416,293,QQQ
0,32,330.5,330.5,2022-08-12T00:00:00,3482,293,QQQ
1,31,333.09,333.09,2022-08-15T00:00:00,3399,291,QQQ
0,31,332.31,332.31,2022-08-16T00:00:00,3349,291,QQQ
0,32,328.47,328.47,2022-08-17T00:00:00,3489,291,QQQ
0,31,329.28,329.28,2022-08-18T00:00:00,3393,291,QQQ
3,32,322.9,322.9,2022-08-19T00:00:00,3462,291,QQQ
9,31,314.42,314.42,2022-08-22T00:00:00,3318,288,QQQ
9,31,314.08,314.08,2022-08-23T00:00:00,3274,288,QQQ
8,31,315.07,315.07,2022-08-24T00:00:00,3317,288,QQQ
6,31,320.53,320.53,2022-08-25T00:00:00,3255,288,QQQ
6,32,307.44,307.44,2022-08-26T00:00:00,3395,288,QQQ
7,31,304.43,304.43,2022-08-29T00:00:00,3308,286,QQQ
2,31,300.99,300.99,2022-08-30T00:00:00,3324,288,QQQ
2,31,299.26,299.26,2022-08-31T00:00:00,3345,288,QQQ
2,31,299.43,299.43,2022-09-01T00:00:00,3301,288,QQQ
5,32,295.22,295.22,2022-09-02T00:00:00,3415,288,QQQ
0,31,295.17,295.17,2022-09-05T00:00:00,3263,288,QQQ
7,32,293.04,293.04,2022-09-06T00:00:00,3298,288,QQQ
6,31,298.98,298.98,2022-09-07T00:00:00,3315,292,QQQ
2,31,300.51,300.51,2022-09-08T00:00:00,3256,293,QQQ
2,32,307.04,307.04,2022-09-09T00:00:00,3327,293,QQQ
4,32,310.71,310.71,2022-09-12T00:00:00,3278,293,QQQ
48,32,293.57,293.57,2022-09-13T00:00:00,3202,293,QQQ
34,32,296.02,296.02,2022-09-14T00:00:00,3222,293,QQQ
23,31,291.06,291.06,2022-09-15T00:00:00,3127,293,QQQ
26,32,289.21,289.21,2022-09-16T00:00:00,3289,297,QQQ
23,31,291.09,291.09,2022-09-19T00:00:00,3125,297,QQQ
15,31,288.67,288.67,2022-09-20T00:00:00,3111,297,QQQ
15,31,283.44,283.44,2022-09-21T00:00:00,3164,297,QQQ
13,31,280.08,280.08,2022-09-22T00:00:00,3103,299,QQQ
14,32,275.54,275.54,2022-09-23T00:00:00,3259,303,QQQ
13,31,274.19,274.19,2022-09-26T00:00:00,3270,309,QQQ
8,31,274.53,274.53,2022-09-27T00:00:00,3214,310,QQQ
8,31,279.85,279.85,2022-09-28T00:00:00,3248,310,QQQ
5,31,272.04,272.04,2022-09-29T00:00:00,3245,313,QQQ
7,32,267.27,267.27,2022-09-30T00:00:00,3312,313,QQQ
9,32,273.56,273.56,2022-10-03T00:00:00,3173,313,QQQ
5,32,282.17,282.17,2022-10-04T00:00:00,3108,311,QQQ
0,32,281.97,281.97,2022-10-05T00:00:00,3132,311,QQQ
0,32,279.8,279.8,2022-10-06T00:00:00,3206,311,QQQ
0,33,269.04,269.04,2022-10-07T00:00:00,3289,311,QQQ
0,32,266.17,266.17,2022-10-10T00:00:00,3179,307,QQQ
0,32,262.89,262.89,2022-10-11T00:00:00,3098,307,QQQ
0,32,262.75,262.75,2022-10-12T00:00:00,3146,307,QQQ
0,33,268.74,268.74,2022-10-13T00:00:00,3147,308,QQQ
0,34,260.65,260.65,2022-10-14T00:00:00,3410,311,QQQ
1,33,269.48,269.48,2022-10-17T00:00:00,3298,311,QQQ
0,33,271.61,271.61,2022-10-18T00:00:00,3243,311,QQQ
0,33,270.59,270.59,2022-10-19T00:00:00,3255,311,QQQ
0,32,269.01,269.01,2022-10-20T00:00:00,3154,312,QQQ
0,33,275.43,275.43,2022-10-21T00:00:00,3192,312,QQQ
0,32,278.5,278.5,2022-10-24T00:00:00,3069,312,QQQ
0,32,284.27,284.27,2022-10-25T00:00:00,2990,312,QQQ
0,32,277.91,277.91,2022-10-26T00:00:00,2990,312,QQQ
0,32,272.84,272.84,2022-10-27T00:00:00,2976,309,QQQ
0,33,281.22,281.22,2022-10-28T00:00:00,3038,309,QQQ
0,32,277.91,277.91,2022-10-31T00:00:00,2929,307,QQQ
0,33,275.04,275.04,2022-11-01T00:00:00,3061,307,QQQ
0,33,265.66,265.66,2022-11-02T00:00:00,3114,307,QQQ
0,32,260.54,260.54,2022-11-03T00:00:00,3012,307,QQQ
0,34,264.64,264.64,2022-11-04T00:00:00,3171,307,QQQ
0,33,267.58,267.58,2022-11-07T00:00:00,3145,307,QQQ
0,33,269.54,269.54,2022-11-08T00:00:00,3082,307,QQQ
0,33,263.28,263.28,2022-11-09T00:00:00,3115,307,QQQ
0,32,282.63,282.63,2022-11-10T00:00:00,3016,307,QQQ
0,32,288.0,288.0,2022-11-11T00:00:00,3108,307,QQQ
0,34,285.35,285.35,2022-11-14T00:00:00,3195,307,QQQ
0,33,289.42,289.42,2022-11-15T00:00:00,3170,307,QQQ
0,34,285.38,285.38,2022-11-16T00:00:00,3279,307,QQQ
0,33,284.85,284.85,2022-11-17T00:00:00,3187,307,QQQ
0,32,284.85,284.85,2022-11-18T00:00:00,3147,307,QQQ
0,31,281.84,281.84,2022-11-21T00:00:00,3011,307,QQQ
0,30,285.88,285.88,2022-11-22T00:00:00,3005,299,QQQ
0,31,288.84,288.84,2022-11-23T00:00:00,2989,299,QQQ
0,30,288.82,288.82,2022-11-24T00:00:00,2883,296,QQQ
0,30,286.92,286.92,2022-11-25T00:00:00,2917,296,QQQ
0,30,282.67,282.67,2022-11-28T00:00:00,2929,295,QQQ
0,29,280.55,280.55,2022-11-29T00:00:00,2840,295,QQQ
7,29,293.39,293.39,2022-11-30T00:00:00,2777,295,QQQ
0,30,293.72,293.72,2022-12-01T00:00:00,2775,295,QQQ
0,29,292.61,292.61,2022-12-02T00:00:00,2841,295,QQQ
0,28,287.57,287.57,2022-12-05T00:00:00,2865,293,QQQ
0,28,281.79,281.79,2022-12-06T00:00:00,2792,293,QQQ
0,29,280.42,280.42,2022-12-07T00:00:00,2862,293,QQQ
0,29,283.85,283.85,2022-12-08T00:00:00,2828,293,QQQ
0,29,282.1,282.1,2022-12-09T00:00:00,2760,293,QQQ
0,28,285.61,285.61,2022-12-12T00:00:00,2779,296,QQQ
0,28,288.72,288.72,2022-12-13T00:00:00,2737,296,QQQ
0,28,286.46,286.46,2022-12-14T00:00:00,2725,296,QQQ
0,28,276.97,276.97,2022-12-15T00:00:00,2655,296,QQQ
0,26,269.89,269.89,2022-12-19T00:00:00,2597,275,QQQ
0,26,269.58,269.58,2022-12-20T00:00:00,2576,276,QQQ
0,26,273.43,273.43,2022-12-21T00:00:00,2583,276,QQQ
0,26,266.81,266.81,2022-12-22T00:00:00,2546,276,QQQ
0,26,267.44,267.44,2022-12-23T00:00:00,2564,277,QQQ
0,25,267.36,267.36,2022-12-26T00:00:00,2439,277,QQQ
0,25,263.52,263.52,2022-12-27T00:00:00,2439,277,QQQ
0,26,260.05,260.05,2022-12-28T00:00:00,2507,280,QQQ
0,27,266.46,266.46,2022-12-29T00:00:00,2531,283,QQQ
0,28,266.35,266.35,2022-12-30T00:00:00,2654,282,QQQ
32,37,324.87,324.87,2020-01-02T00:00:00,3674,303,SPY
31,38,322.43,322.43,2020-01-03T00:00:00,3735,303,SPY
31,37,323.68,323.68,2020-01-06T00:00:00,3638,305,SPY
21,37,322.74,322.74,2020-01-07T00:00:00,3615,305,SPY
23,37,324.39,324.39,2020-01-08T00:00:00,3684,305,SPY
44,37,326.59,326.59,2020-01-09T00:00:00,3717,306,SPY
42,38,325.64,325.64,2020-01-10T00:00:00,3897,306,SPY
47,37,327.92,327.92,2020-01-13T00:00:00,3885,307,SPY
40,37,327.42,327.42,2020-01-14T00:00:00,3851,307,SPY
41,37,328.16,328.16,2020-01-15T00:00:00,3864,307,SPY
32,36,330.86,330.86,2020-01-16T00:00:00,3797,307,SPY
26,37,332.01,332.01,2020-01-17T00:00:00,3898,349,SPY
37,37,331.29,331.29,2020-01-21T00:00:00,3778,353,SPY
34,37,331.35,331.35,2020-01-22T00:00:00,3801,353,SPY
33,37,331.8,331.8,2020-01-23T00:00:00,3840,354,SPY
19,38,328.74,328.74,2020-01-24T00:00:00,3924,354,SPY
23,37,323.51,323.51,2020-01-27T00:00:00,3857,359,SPY
29,37,326.88,326.88,2020-01-28T00:00:00,3899,359,SPY
26,37,326.62,326.62,2020-01-29T00:00:00,3955,359,SPY
37,37,327.62,327.62,2020-01-30T00:00:00,3935,359,SPY
12,38,321.75,321.75,2020-01-31T00:00:00,4006,359,SPY
27,37,324.12,324.12,2020-02-03T00:00:00,3928,314,SPY
34,37,329.06,329.06,2020-02-04T00:00:00,3906,308,SPY
35,37,332.84,332.84,2020-02-05T00:00:00,3947,308,SPY
41,37,333.93,333.93,2020-02-06T00:00:00,3981,308,SPY
29,38,332.24,332.24,2020-02-07T00:00:00,4049,308,SPY
41,37,334.75,334.75,2020-02-10T00:00:00,4005,308,SPY
46,37,335.27,335.27,2020-02-11T00:00:00,4010,308,SPY
44,37,337.44,337.44,2020-02-12T00:00:00,4060,315,SPY
32,37,337.17,337.17,2020-02-13T00:00:00,4089,318,SPY
33,38,337.6,337.6,2020-02-14T00:00:00,4136,318,SPY
37,38,336.73,336.73,2020-02-18T00:00:00,4074,309,SPY
38,37,338.32,338.32,2020-02-19T00:00:00,4053,317,SPY
26,36,336.99,336.99,2020-02-20T00:00:00,4014,317,SPY
31,37,333.45,333.45,2020-02-21T00:00:00,4059,317,SPY
16,37,322.42,322.42,2020-02-24T00:00:00,3982,309,SPY
11,37,312.59,312.59,2020-02-25T00:00:00,4089,317,SPY
14,37,311.61,311.61,2020-02-26T00:00:00,4320,317,SPY
13,37,297.68,297.68,2020-02-27T00:00:00,4320,324,SPY
5,38,296.24,296.24,2020-02-28T00:00:00,4624,324,SPY
12,37,308.9,308.9,2020-03-02T00:00:00,4725,316,SPY
8,37,300.32,300.32,2020-03-03T00:00:00,4727,328,SPY
11,37,313.05,313.05,2020-03-04T00:00:00,4774,328,SPY
9,37,302.51,302.51,2020-03-05T00:00:00,4759,329,SPY
13,38,297.46,297.46,2020-03-06T00:00:00,4858,329,SPY
11,37,274.48,274.48,2020-03-09T00:00:00,4935,325,SPY
10,37,288.39,288.39,2020-03-10T00:00:00,5031,325,SPY
5,37,274.25,274.25,2020-03-11T00:00:00,5299,347,SPY
4,37,247.91,247.91,2020-03-12T00:00:00,5319,353,SPY
4,38,270.94,270.94,2020-03-13T00:00:00,5748,366,SPY
6,37,239.75,239.75,2020-03-16T00:00:00,5648,366,SPY
4,37,254.1,254.1,2020-03-17T00:00:00,5720,366,SPY
5,37,241.23,241.23,2020-03-18T00:00:00,5791,366,SPY
6,36,240.94,240.94,2020-03-19T00:00:00,5816,366,SPY
7,37,228.95,228.95,2020-03-20T00:00:00,5879,370,SPY
7,36,222.21,222.21,2020-03-23T00:00:00,5666,369,SPY
9,36,242.0,242.0,2020-03-24T00:00:00,5664,357,SPY
7,36,246.79,246.79,2020-03-25T00:00:00,5716,365,SPY
11,36,261.14,261.14,2020-03-26T00:00:00,5543,361,SPY
13,37,254.0,254.0,2020-03-27T00:00:00,5679,361,SPY
11,36,261.56,261.56,2020-03-30T00:00:00,5530,361,SPY
10,36,257.6,257.6,2020-03-31T00:00:00,5429,361,SPY
11,36,246.04,246.04,2020-04-01T00:00:00,5385,361,SPY
17,36,251.99,251.99,2020-04-02T00:00:00,5309,362,SPY
23,37,247.95,247.95,2020-04-03T00:00:00,5357,362,SPY
12,36,264.79,264.79,2020-04-06T00:00:00,5136,325,SPY
16,36,265.18,265.18,2020-04-07T00:00:00,5059,325,SPY
14,36,274.0,274.0,2020-04-08T00:00:00,5132,325,SPY
17,37,278.22,278.22,2020-04-09T00:00:00,5169,325,SPY
23,36,275.63,275.63,2020-04-13T00:00:00,5078,324,SPY
28,36,283.8,283.8,2020-04-14T00:00:00,5030,324,SPY
20,36,277.75,277.75,2020-04-15T00:00:00,5141,324,SPY
21,35,278.96,278.96,2020-04-16T00:00:00,5072,324,SPY
23,36,286.56,286.56,2020-04-17T00:00:00,5104,324,SPY
15,36,281.76,281.76,2020-04-20T00:00:00,4923,312,SPY
24,36,273.11,273.11,2020-04-21T00:00:00,4917,312,SPY
24,36,279.04,279.04,2020-04-22T00:00:00,4990,312,SPY
29,36,279.01,279.01,2020-04-23T00:00:00,4938,312,SPY
20,37,282.89,282.89,2020-04-24T00:00:00,4986,312,SPY
21,36,287.1,287.1,2020-04-27T00:00:00,4890,305,SPY
26,36,285.69,285.69,2020-04-28T00:00:00,4784,305,SPY
26,36,293.15,293.15,2020-04-29T00:00:00,4849,305,SPY
15,36,290.26,290.26,2020-04-30T00:00:00,4963,305,SPY
19,37,282.83,282.83,2020-05-01T00:00:00,5023,305,SPY
31,36,283.59,283.59,2020-05-04T00:00:00,4907,299,SPY
26,36,286.15,286.15,2020-05-05T00:00:00,4843,299,SPY
24,36,284.37,284.37,2020-05-06T00:00:00,4903,299,SPY
23,36,287.7,287.7,2020-05-07T00:00:00,4864,299,SPY
24,37,292.51,292.51,2020-05-08T00:00:00,4911,299,SPY
41,36,292.62,292.62,2020-05-11T00:00:00,4839,299,SPY
34,36,286.55,286.55,2020-05-12T00:00:00,4821,299,SPY
20,36,281.48,281.48,2020-05-13T00:00:00,4867,299,SPY
25,35,285.04,285.04,2020-05-14T00:00:00,4804,299,SPY
24,36,286.29,286.29,2020-05-15T00:00:00,4834,299,SPY
29,35,294.94,294.94,2020-05-18T00:00:00,4608,263,SPY
27,35,292.21,292.21,2020-05-19T00:00:00,4566,263,SPY
35,35,296.99,296.99,2020-05-20T00:00:00,4636,273,SPY
20,35,294.84,294.84,2020-05-21T00:00:00,4652,273,SPY
27,36,295.48,295.48,2020-05-22T00:00:00,4731,273,SPY
25,36,299.2,299.2,2020-05-26T00:00:00,4637,271,SPY
23,35,303.55,303.55,2020-05-27T00:00:00,4622,271,SPY
31,36,303.02,303.02,2020-05-28T00:00:00,4709,271,SPY
22,37,304.04,304.04,2020-05-29T00:00:00,4816,271,SPY
28,36,305.45,305.45,2020-06-01T00:00:00,4740,257,SPY
40,36,308.08,308.08,2020-06-02T00:00:00,4721,257,SPY
44,36,312.09,312.09,2020-06-03T00:00:00,4782,257,SPY
31,36,311.34,311.34,2020-06-04T00:00:00,4858,257,SPY
34,37,319.4,319.4,2020-06-05T00:00:00,4908,257,SPY
42,36,323.15,323.15,2020-06-08T00:00:00,4956,258,SPY
36,36,320.94,320.94,2020-06-09T00:00:00,5045,278,SPY
34,36,319.03,319.03,2020-06-10T00:00:00,5112,278,SPY
17,36,300.69,300.69,2020-06-11T00:00:00,5057,278,SPY
13,37,304.33,304.33,2020-06-12T00:00:00,5161,278,SPY
30,36,307.11,307.11,2020-06-15T00:00:00,5118,278,SPY
22,36,312.95,312.95,2020-06-16T00:00:00,5008,278,SPY
31,36,311.66,311.66,2020-06-17T00:00:00,5046,278,SPY
23,36,308.53,308.53,2020-06-19T00:00:00,4984,278,SPY
22,35,310.67,310.67,2020-06-22T00:00:00,4759,258,SPY
29,35,311.99,311.99,2020-06-23T00:00:00,4674,258,SPY
17,35,304.15,304.15,2020-06-24T00:00:00,4758,267,SPY
30,35,307.31,307.31,2020-06-25T00:00:00,4744,267,SPY
24,36,299.98,299.98,2020-06-26T00:00:00,4794,267,SPY
37,35,304.44,304.44,2020-06-29T00:00:00,4761,267,SPY
19,35,308.57,308.57,2020-06-30T00:00:00,4669,267,SPY
30,35,310.6,310.6,2020-07-01T00:00:00,4663,267,SPY
26,36,312.22,312.22,2020-07-02T00:00:00,4677,267,SPY
31,35,317.01,317.01,2020-07-06T00:00:00,4589,267,SPY
34,35,313.75,313.75,2020-07-07T00:00:00,4587,267,SPY
30,35,316.16,316.16,2020-07-08T00:00:00,4646,267,SPY
22,35,314.57,314.57,2020-07-09T00:00:00,4630,267,SPY
28,36,317.62,317.62,2020-07-10T00:00:00,4690,267,SPY
23,35,314.85,314.85,2020-07-13T00:00:00,4623,267,SPY
30,35,318.89,318.89,2020-07-14T00:00:00,4604,267,SPY
30,35,321.98,321.98,2020-07-15T00:00:00,4666,267,SPY
27,34,320.86,320.86,2020-07-16T00:00:00,4633,267,SPY
21,35,321.7,321.7,2020-07-17T00:00:00,4666,267,SPY
34,34,324.27,324.27,2020-07-20T00:00:00,4471,267,SPY
32,34,324.9,324.9,2020-07-21T00:00:00,4448,267,SPY
27,34,326.82,326.82,2020-07-22T00:00:00,4470,267,SPY
23,34,322.96,322.96,2020-07-23T00:00:00,4498,267,SPY
25,35,320.91,320.91,2020-07-24T00:00:00,4558,267,SPY
28,34,323.29,323.29,2020-07-27T00:00:00,4477,267,SPY
33,34,321.27,321.27,2020-07-28T00:00:00,4432,267,SPY
22,34,325.01,325.01,2020-07-29T00:00:00,4483,267,SPY
36,34,323.96,323.96,2020-07-30T00:00:00,4473,267,SPY
29,35,326.42,326.42,2020-07-31T00:00:00,4529,267,SPY
35,34,328.67,328.67,2020-08-03T00:00:00,4468,267,SPY
36,34,330.06,330.06,2020-08-04T00:00:00,4452,267,SPY
37,34,332.03,332.03,2020-08-05T00:00:00,4506,267,SPY
34,34,334.31,334.31,2020-08-06T00:00:00,4479,267,SPY
46,35,334.57,334.57,2020-08-07T00:00:00,4590,267,SPY
43,34,335.56,335.56,2020-08-10T00:00:00,4552,267,SPY
35,34,332.8,332.8,2020-08-11T00:00:00,4539,267,SPY
40,34,337.43,337.43,2020-08-12T00:00:00,4591,267,SPY
42,34,336.82,336.82,2020-08-13T00:00:00,4541,267,SPY
39,35,336.85,336.85,2020-08-14T00:00:00,4669,267,SPY
