crossed_market_rows,expire_date,maximum_vendor_dte,minimum_vendor_dte,quote_date,raw_rows,strikes
1.0,2020-09-21T00:00:00,27.0,27.0,2020-08-25T00:00:00,98,98
1.0,2020-09-23T00:00:00,29.0,29.0,2020-08-25T00:00:00,64,64
2.0,2020-09-25T00:00:00,31.0,31.0,2020-08-25T00:00:00,107,107
0.0,2020-09-28T00:00:00,34.0,34.0,2020-08-25T00:00:00,57,57
3.0,2020-09-30T00:00:00,36.0,36.0,2020-08-25T00:00:00,184,184
3.0,2020-10-02T00:00:00,38.0,38.0,2020-08-25T00:00:00,104,104
5.0,2020-10-16T00:00:00,52.0,52.0,2020-08-25T00:00:00,210,210
1.0,2020-11-20T00:00:00,87.04,87.04,2020-08-25T00:00:00,212,212
2.0,2020-12-18T00:00:00,115.04,115.04,2020-08-25T00:00:00,231,231
0.0,2020-12-31T00:00:00,128.04,128.04,2020-08-25T00:00:00,187,187
2.0,2021-01-15T00:00:00,143.04,143.04,2020-08-25T00:00:00,252,252
0.0,2021-03-19T00:00:00,206.0,206.0,2020-08-25T00:00:00,213,213
0.0,2021-03-31T00:00:00,218.0,218.0,2020-08-25T00:00:00,170,170
0.0,2021-06-18T00:00:00,297.0,297.0,2020-08-25T00:00:00,165,165
0.0,2021-06-30T00:00:00,309.0,309.0,2020-08-25T00:00:00,140,140
0.0,2021-09-17T00:00:00,388.0,388.0,2020-08-25T00:00:00,80,80
0.0,2021-12-17T00:00:00,479.04,479.04,2020-08-25T00:00:00,186,186
0.0,2022-01-21T00:00:00,514.04,514.04,2020-08-25T00:00:00,80,80
0.0,2022-03-18T00:00:00,570.0,570.0,2020-08-25T00:00:00,83,83
0.0,2022-06-17T00:00:00,661.0,661.0,2020-08-25T00:00:00,83,83
0.0,2022-12-16T00:00:00,843.04,843.04,2020-08-25T00:00:00,89,89
0.0,2020-08-26T00:00:00,0.0,0.0,2020-08-26T00:00:00,111,111
3.0,2020-08-28T00:00:00,2.0,2.0,2020-08-26T00:00:00,121,121
3.0,2020-08-31T00:00:00,5.0,5.0,2020-08-26T00:00:00,122,122
2.0,2020-09-02T00:00:00,7.0,7.0,2020-08-26T00:00:00,109,109
2.0,2020-09-04T00:00:00,9.0,9.0,2020-08-26T00:00:00,116,116
4.0,2020-09-08T00:00:00,13.0,13.0,2020-08-26T00:00:00,106,106
1.0,2020-09-09T00:00:00,14.0,14.0,2020-08-26T00:00:00,102,102
1.0,2020-09-11T00:00:00,16.0,16.0,2020-08-26T00:00:00,110,110
1.0,2020-09-14T00:00:00,19.0,19.0,2020-08-26T00:00:00,98,98
1.0,2020-09-16T00:00:00,21.0,21.0,2020-08-26T00:00:00,99,99
4.0,2020-09-18T00:00:00,23.0,23.0,2020-08-26T00:00:00,229,229
2.0,2020-09-21T00:00:00,26.0,26.0,2020-08-26T00:00:00,98,98
0.0,2020-09-23T00:00:00,28.0,28.0,2020-08-26T00:00:00,64,64
0.0,2020-09-25T00:00:00,30.0,30.0,2020-08-26T00:00:00,107,107
0.0,2020-09-28T00:00:00,33.0,33.0,2020-08-26T00:00:00,57,57
3.0,2020-09-30T00:00:00,35.0,35.0,2020-08-26T00:00:00,184,184
2.0,2020-10-02T00:00:00,37.0,37.0,2020-08-26T00:00:00,104,104
0.0,2020-10-16T00:00:00,51.0,51.0,2020-08-26T00:00:00,210,210
2.0,2020-11-20T00:00:00,86.04,86.04,2020-08-26T00:00:00,212,212
1.0,2020-12-18T00:00:00,114.04,114.04,2020-08-26T00:00:00,231,231
0.0,2020-12-31T00:00:00,127.04,127.04,2020-08-26T00:00:00,187,187
2.0,2021-01-15T00:00:00,142.04,142.04,2020-08-26T00:00:00,252,252
0.0,2021-02-19T00:00:00,177.04,177.04,2020-08-26T00:00:00,49,49
0.0,2021-03-19T00:00:00,205.0,205.0,2020-08-26T00:00:00,213,213
0.0,2021-03-31T00:00:00,217.0,217.0,2020-08-26T00:00:00,170,170
0.0,2021-06-18T00:00:00,296.0,296.0,2020-08-26T00:00:00,165,165
0.0,2021-06-30T00:00:00,308.0,308.0,2020-08-26T00:00:00,140,140
0.0,2021-09-17T00:00:00,387.0,387.0,2020-08-26T00:00:00,80,80
0.0,2021-12-17T00:00:00,478.04,478.04,2020-08-26T00:00:00,186,186
0.0,2022-01-21T00:00:00,513.04,513.04,2020-08-26T00:00:00,80,80
0.0,2022-03-18T00:00:00,569.0,569.0,2020-08-26T00:00:00,83,83
0.0,2022-06-17T00:00:00,660.0,660.0,2020-08-26T00:00:00,83,83
0.0,2022-09-16T00:00:00,751.0,751.0,2020-08-26T00:00:00,42,42
0.0,2022-12-16T00:00:00,842.04,842.04,2020-08-26T00:00:00,89,89
1.0,2020-08-28T00:00:00,1.0,1.0,2020-08-27T00:00:00,121,121
3.0,2020-08-31T00:00:00,4.0,4.0,2020-08-27T00:00:00,122,122
1.0,2020-09-02T00:00:00,6.0,6.0,2020-08-27T00:00:00,109,109
3.0,2020-09-04T00:00:00,8.0,8.0,2020-08-27T00:00:00,118,118
1.0,2020-09-08T00:00:00,12.0,12.0,2020-08-27T00:00:00,106,106
1.0,2020-09-09T00:00:00,13.0,13.0,2020-08-27T00:00:00,102,102
1.0,2020-09-11T00:00:00,15.0,15.0,2020-08-27T00:00:00,112,112
1.0,2020-09-14T00:00:00,18.0,18.0,2020-08-27T00:00:00,98,98
2.0,2020-09-16T00:00:00,20.0,20.0,2020-08-27T00:00:00,99,99
5.0,2020-09-18T00:00:00,22.0,22.0,2020-08-27T00:00:00,229,229
0.0,2020-09-21T00:00:00,25.0,25.0,2020-08-27T00:00:00,98,98
0.0,2020-09-23T00:00:00,27.0,27.0,2020-08-27T00:00:00,64,64
0.0,2020-09-25T00:00:00,29.0,29.0,2020-08-27T00:00:00,109,109
0.0,2020-09-28T00:00:00,32.0,32.0,2020-08-27T00:00:00,57,57
1.0,2020-09-30T00:00:00,34.0,34.0,2020-08-27T00:00:00,184,184
1.0,2020-10-02T00:00:00,36.0,36.0,2020-08-27T00:00:00,106,106
0.0,2020-10-09T00:00:00,43.0,43.0,2020-08-27T00:00:00,52,52
4.0,2020-10-16T00:00:00,50.0,50.0,2020-08-27T00:00:00,210,210
0.0,2020-11-20T00:00:00,85.04,85.04,2020-08-27T00:00:00,212,212
0.0,2020-12-18T00:00:00,113.04,113.04,2020-08-27T00:00:00,231,231
0.0,2020-12-31T00:00:00,126.04,126.04,2020-08-27T00:00:00,187,187
0.0,2021-01-15T00:00:00,141.04,141.04,2020-08-27T00:00:00,252,252
0.0,2021-02-19T00:00:00,176.04,176.04,2020-08-27T00:00:00,49,49
0.0,2021-03-19T00:00:00,204.0,204.0,2020-08-27T00:00:00,213,213
0.0,2021-03-31T00:00:00,216.0,216.0,2020-08-27T00:00:00,170,170
0.0,2021-06-18T00:00:00,295.0,295.0,2020-08-27T00:00:00,165,165
0.0,2021-06-30T00:00:00,307.0,307.0,2020-08-27T00:00:00,140,140
0.0,2021-09-17T00:00:00,386.0,386.0,2020-08-27T00:00:00,80,80
0.0,2021-12-17T00:00:00,477.04,477.04,2020-08-27T00:00:00,186,186
0.0,2022-01-21T00:00:00,512.04,512.04,2020-08-27T00:00:00,80,80
0.0,2022-03-18T00:00:00,568.0,568.0,2020-08-27T00:00:00,83,83
0.0,2022-06-17T00:00:00,659.0,659.0,2020-08-27T00:00:00,83,83
0.0,2022-09-16T00:00:00,750.0,750.0,2020-08-27T00:00:00,42,42
0.0,2022-12-16T00:00:00,841.04,841.04,2020-08-27T00:00:00,89,89
0.0,2020-08-28T00:00:00,0.0,0.0,2020-08-28T00:00:00,121,121
1.0,2020-08-31T00:00:00,3.0,3.0,2020-08-28T00:00:00,123,123
2.0,2020-09-02T00:00:00,5.0,5.0,2020-08-28T00:00:00,110,110
1.0,2020-09-04T00:00:00,7.0,7.0,2020-08-28T00:00:00,118,118
0.0,2020-09-08T00:00:00,11.0,11.0,2020-08-28T00:00:00,107,107
2.0,2020-09-09T00:00:00,12.0,12.0,2020-08-28T00:00:00,103,103
1.0,2020-09-11T00:00:00,14.0,14.0,2020-08-28T00:00:00,112,112
0.0,2020-09-14T00:00:00,17.0,17.0,2020-08-28T00:00:00,99,99
0.0,2020-09-16T00:00:00,19.0,19.0,2020-08-28T00:00:00,100,100
3.0,2020-09-18T00:00:00,21.0,21.0,2020-08-28T00:00:00,229,229
0.0,2020-09-21T00:00:00,24.0,24.0,2020-08-28T00:00:00,99,99
0.0,2020-09-23T00:00:00,26.0,26.0,2020-08-28T00:00:00,65,65
0.0,2020-09-25T00:00:00,28.0,28.0,2020-08-28T00:00:00,109,109
0.0,2020-09-28T00:00:00,31.0,31.0,2020-08-28T00:00:00,58,58
1.0,2020-09-30T00:00:00,33.0,33.0,2020-08-28T00:00:00,185,185
0.0,2020-10-02T00:00:00,35.0,35.0,2020-08-28T00:00:00,106,106
0.0,2020-10-05T00:00:00,38.0,38.0,2020-08-28T00:00:00,15,15
0.0,2020-10-09T00:00:00,42.0,42.0,2020-08-28T00:00:00,63,63
6.0,2020-10-16T00:00:00,49.0,49.0,2020-08-28T00:00:00,210,210
0.0,2020-11-20T00:00:00,84.04,84.04,2020-08-28T00:00:00,212,212
0.0,2020-12-18T00:00:00,112.04,112.04,2020-08-28T00:00:00,231,231
0.0,2020-12-31T00:00:00,125.04,125.04,2020-08-28T00:00:00,188,188
0.0,2021-01-15T00:00:00,140.04,140.04,2020-08-28T00:00:00,252,252
0.0,2021-02-19T00:00:00,175.04,175.04,2020-08-28T00:00:00,77,77
0.0,2021-03-19T00:00:00,203.0,203.0,2020-08-28T00:00:00,213,213
0.0,2021-03-31T00:00:00,215.0,215.0,2020-08-28T00:00:00,171,171
0.0,2021-06-18T00:00:00,294.0,294.0,2020-08-28T00:00:00,168,168
0.0,2021-06-30T00:00:00,306.0,306.0,2020-08-28T00:00:00,141,141
0.0,2021-09-17T00:00:00,385.0,385.0,2020-08-28T00:00:00,82,82
0.0,2021-12-17T00:00:00,476.04,476.04,2020-08-28T00:00:00,188,188
0.0,2022-01-21T00:00:00,511.04,511.04,2020-08-28T00:00:00,82,82
0.0,2022-03-18T00:00:00,567.0,567.0,2020-08-28T00:00:00,84,84
0.0,2022-06-17T00:00:00,658.0,658.0,2020-08-28T00:00:00,85,85
0.0,2022-09-16T00:00:00,749.0,749.0,2020-08-28T00:00:00,69,69
0.0,2022-12-16T00:00:00,840.04,840.04,2020-08-28T00:00:00,89,89
0.0,2020-08-31T00:00:00,0.0,0.0,2020-08-31T00:00:00,123,123
2.0,2020-09-02T00:00:00,2.0,2.0,2020-08-31T00:00:00,110,110
2.0,2020-09-04T00:00:00,4.0,4.0,2020-08-31T00:00:00,120,120
1.0,2020-09-08T00:00:00,8.0,8.0,2020-08-31T00:00:00,116,116
1.0,2020-09-09T00:00:00,9.0,9.0,2020-08-31T00:00:00,112,112
1.0,2020-09-11T00:00:00,11.0,11.0,2020-08-31T00:00:00,121,121
2.0,2020-09-14T00:00:00,14.0,14.0,2020-08-31T00:00:00,108,108
3.0,2020-09-16T00:00:00,16.0,16.0,2020-08-31T00:00:00,109,109
5.0,2020-09-18T00:00:00,18.0,18.0,2020-08-31T00:00:00,239,239
2.0,2020-09-21T00:00:00,21.0,21.0,2020-08-31T00:00:00,109,109
0.0,2020-09-23T00:00:00,23.0,23.0,2020-08-31T00:00:00,77,77
1.0,2020-09-25T00:00:00,25.0,25.0,2020-08-31T00:00:00,119,119
0.0,2020-09-28T00:00:00,28.0,28.0,2020-08-31T00:00:00,69,69
2.0,2020-09-30T00:00:00,30.0,30.0,2020-08-31T00:00:00,195,195
0.0,2020-10-02T00:00:00,32.0,32.0,2020-08-31T00:00:00,116,116
0.0,2020-10-05T00:00:00,35.0,35.0,2020-08-31T00:00:00,51,51
0.0,2020-10-09T00:00:00,39.0,39.0,2020-08-31T00:00:00,73,73
4.0,2020-10-16T00:00:00,46.0,46.0,2020-08-31T00:00:00,221,221
1.0,2020-11-20T00:00:00,81.04,81.04,2020-08-31T00:00:00,222,222
0.0,2020-12-18T00:00:00,109.04,109.04,2020-08-31T00:00:00,243,243
0.0,2020-12-31T00:00:00,122.04,122.04,2020-08-31T00:00:00,197,197
0.0,2021-01-15T00:00:00,137.04,137.04,2020-08-31T00:00:00,262,262
0.0,2021-02-19T00:00:00,172.04,172.04,2020-08-31T00:00:00,88,88
0.0,2021-03-19T00:00:00,200.0,200.0,2020-08-31T00:00:00,223,223
0.0,2021-03-31T00:00:00,212.0,212.0,2020-08-31T00:00:00,181,181
0.0,2021-06-18T00:00:00,291.0,291.0,2020-08-31T00:00:00,177,177
0.0,2021-06-30T00:00:00,303.0,303.0,2020-08-31T00:00:00,151,151
0.0,2021-09-17T00:00:00,382.0,382.0,2020-08-31T00:00:00,82,82
0.0,2021-12-17T00:00:00,473.04,473.04,2020-08-31T00:00:00,188,188
0.0,2022-01-21T00:00:00,508.04,508.04,2020-08-31T00:00:00,82,82
0.0,2022-03-18T00:00:00,564.0,564.0,2020-08-31T00:00:00,85,85
0.0,2022-06-17T00:00:00,655.0,655.0,2020-08-31T00:00:00,85,85
0.0,2022-09-16T00:00:00,746.0,746.0,2020-08-31T00:00:00,72,72
0.0,2022-12-16T00:00:00,837.04,837.04,2020-08-31T00:00:00,89,89
0.0,2020-09-02T00:00:00,1.0,1.0,2020-09-01T00:00:00,110,110
3.0,2020-09-04T00:00:00,3.0,3.0,2020-09-01T00:00:00,120,120
2.0,2020-09-08T00:00:00,7.0,7.0,2020-09-01T00:00:00,116,116
1.0,2020-09-09T00:00:00,8.0,8.0,2020-09-01T00:00:00,112,112
1.0,2020-09-11T00:00:00,10.0,10.0,2020-09-01T00:00:00,121,121
0.0,2020-09-14T00:00:00,13.0,13.0,2020-09-01T00:00:00,108,108
2.0,2020-09-16T00:00:00,15.0,15.0,2020-09-01T00:00:00,109,109
4.0,2020-09-18T00:00:00,17.0,17.0,2020-09-01T00:00:00,239,239
0.0,2020-09-21T00:00:00,20.0,20.0,2020-09-01T00:00:00,109,109
0.0,2020-09-23T00:00:00,22.0,22.0,2020-09-01T00:00:00,77,77
3.0,2020-09-25T00:00:00,24.0,24.0,2020-09-01T00:00:00,119,119
0.0,2020-09-28T00:00:00,27.0,27.0,2020-09-01T00:00:00,69,69
4.0,2020-09-30T00:00:00,29.0,29.0,2020-09-01T00:00:00,195,195
1.0,2020-10-02T00:00:00,31.0,31.0,2020-09-01T00:00:00,116,116
0.0,2020-10-05T00:00:00,34.0,34.0,2020-09-01T00:00:00,51,51
0.0,2020-10-07T00:00:00,36.0,36.0,2020-09-01T00:00:00,15,15
0.0,2020-10-09T00:00:00,38.0,38.0,2020-09-01T00:00:00,73,73
3.0,2020-10-16T00:00:00,45.0,45.0,2020-09-01T00:00:00,221,221
0.0,2020-11-20T00:00:00,80.04,80.04,2020-09-01T00:00:00,222,222
2.0,2020-12-18T00:00:00,108.04,108.04,2020-09-01T00:00:00,243,243
0.0,2020-12-31T00:00:00,121.04,121.04,2020-09-01T00:00:00,197,197
1.0,2021-01-15T00:00:00,136.04,136.04,2020-09-01T00:00:00,262,262
0.0,2021-02-19T00:00:00,171.04,171.04,2020-09-01T00:00:00,88,88
1.0,2021-03-19T00:00:00,199.0,199.0,2020-09-01T00:00:00,223,223
0.0,2021-03-31T00:00:00,211.0,211.0,2020-09-01T00:00:00,181,181
0.0,2021-06-18T00:00:00,290.0,290.0,2020-09-01T00:00:00,177,177
0.0,2021-06-30T00:00:00,302.0,302.0,2020-09-01T00:00:00,151,151
0.0,2021-09-17T00:00:00,381.0,381.0,2020-09-01T00:00:00,82,82
0.0,2021-12-17T00:00:00,472.04,472.04,2020-09-01T00:00:00,188,188
0.0,2022-01-21T00:00:00,507.04,507.04,2020-09-01T00:00:00,82,82
0.0,2022-03-18T00:00:00,563.0,563.0,2020-09-01T00:00:00,85,85
0.0,2022-06-17T00:00:00,654.0,654.0,2020-09-01T00:00:00,85,85
0.0,2022-09-16T00:00:00,745.0,745.0,2020-09-01T00:00:00,72,72
0.0,2022-12-16T00:00:00,836.04,836.04,2020-09-01T00:00:00,89,89
0.0,2020-09-02T00:00:00,0.0,0.0,2020-09-02T00:00:00,110,110
7.0,2020-09-04T00:00:00,2.0,2.0,2020-09-02T00:00:00,120,120
3.0,2020-09-08T00:00:00,6.0,6.0,2020-09-02T00:00:00,117,117
4.0,2020-09-09T00:00:00,7.0,7.0,2020-09-02T00:00:00,113,113
0.0,2020-09-11T00:00:00,9.0,9.0,2020-09-02T00:00:00,121,121
3.0,2020-09-14T00:00:00,12.0,12.0,2020-09-02T00:00:00,109,109
0.0,2020-09-16T00:00:00,14.0,14.0,2020-09-02T00:00:00,110,110
4.0,2020-09-18T00:00:00,16.0,16.0,2020-09-02T00:00:00,239,239
0.0,2020-09-21T00:00:00,19.0,19.0,2020-09-02T00:00:00,110,110
0.0,2020-09-23T00:00:00,21.0,21.0,2020-09-02T00:00:00,78,78
2.0,2020-09-25T00:00:00,23.0,23.0,2020-09-02T00:00:00,119,119
0.0,2020-09-28T00:00:00,26.0,26.0,2020-09-02T00:00:00,70,70
2.0,2020-09-30T00:00:00,28.0,28.0,2020-09-02T00:00:00,196,196
0.0,2020-10-02T00:00:00,30.0,30.0,2020-09-02T00:00:00,116,116
0.0,2020-10-05T00:00:00,33.0,33.0,2020-09-02T00:00:00,59,59
0.0,2020-10-07T00:00:00,35.0,35.0,2020-09-02T00:00:00,40,40
0.0,2020-10-09T00:00:00,37.0,37.0,2020-09-02T00:00:00,82,82
1.0,2020-10-16T00:00:00,44.0,44.0,2020-09-02T00:00:00,221,221
0.0,2020-11-20T00:00:00,79.04,79.04,2020-09-02T00:00:00,222,222
1.0,2020-12-18T00:00:00,107.04,107.04,2020-09-02T00:00:00,243,243
0.0,2020-12-31T00:00:00,120.04,120.04,2020-09-02T00:00:00,198,198
0.0,2021-01-15T00:00:00,135.04,135.04,2020-09-02T00:00:00,262,262
0.0,2021-02-19T00:00:00,170.04,170.04,2020-09-02T00:00:00,89,89
0.0,2021-03-19T00:00:00,198.0,198.0,2020-09-02T00:00:00,223,223
0.0,2021-03-31T00:00:00,210.0,210.0,2020-09-02T00:00:00,182,182
0.0,2021-06-18T00:00:00,289.0,289.0,2020-09-02T00:00:00,178,178
0.0,2021-06-30T00:00:00,301.0,301.0,2020-09-02T00:00:00,152,152
0.0,2021-09-17T00:00:00,380.0,380.0,2020-09-02T00:00:00,83,83
0.0,2021-12-17T00:00:00,471.04,471.04,2020-09-02T00:00:00,189,189
0.0,2022-01-21T00:00:00,506.04,506.04,2020-09-02T00:00:00,83,83
0.0,2022-03-18T00:00:00,562.0,562.0,2020-09-02T00:00:00,86,86
0.0,2022-06-17T00:00:00,653.0,653.0,2020-09-02T00:00:00,86,86
0.0,2022-09-16T00:00:00,744.0,744.0,2020-09-02T00:00:00,75,75
0.0,2022-12-16T00:00:00,835.04,835.04,2020-09-02T00:00:00,89,89
3.0,2020-09-04T00:00:00,1.0,1.0,2020-09-03T00:00:00,135,135
0.0,2020-09-08T00:00:00,5.0,5.0,2020-09-03T00:00:00,118,118
0.0,2020-09-09T00:00:00,6.0,6.0,2020-09-03T00:00:00,118,118
0.0,2020-09-11T00:00:00,8.0,8.0,2020-09-03T00:00:00,129,129
0.0,2020-09-14T00:00:00,11.0,11.0,2020-09-03T00:00:00,110,110
1.0,2020-09-16T00:00:00,13.0,13.0,2020-09-03T00:00:00,118,118
3.0,2020-09-18T00:00:00,15.0,15.0,2020-09-03T00:00:00,245,245
0.0,2020-09-21T00:00:00,18.0,18.0,2020-09-03T00:00:00,118,118
0.0,2020-09-23T00:00:00,20.0,20.0,2020-09-03T00:00:00,86,86
0.0,2020-09-25T00:00:00,22.0,22.0,2020-09-03T00:00:00,127,127
0.0,2020-09-28T00:00:00,25.0,25.0,2020-09-03T00:00:00,81,81
0.0,2020-09-30T00:00:00,27.0,27.0,2020-09-03T00:00:00,204,204
0.0,2020-10-02T00:00:00,29.0,29.0,2020-09-03T00:00:00,124,124
0.0,2020-10-05T00:00:00,32.0,32.0,2020-09-03T00:00:00,70,70
0.0,2020-10-07T00:00:00,34.0,34.0,2020-09-03T00:00:00,59,59
0.0,2020-10-09T00:00:00,36.0,36.0,2020-09-03T00:00:00,102,102
1.0,2020-10-16T00:00:00,43.0,43.0,2020-09-03T00:00:00,227,227
0.0,2020-10-23T00:00:00,50.0,50.0,2020-09-03T00:00:00,52,52
0.0,2020-11-20T00:00:00,78.04,78.04,2020-09-03T00:00:00,222,222
0.0,2020-12-18T00:00:00,106.04,106.04,2020-09-03T00:00:00,243,243
0.0,2020-12-31T00:00:00,119.04,119.04,2020-09-03T00:00:00,199,199
0.0,2021-01-15T00:00:00,134.04,134.04,2020-09-03T00:00:00,262,262
0.0,2021-02-19T00:00:00,169.04,169.04,2020-09-03T00:00:00,90,90
0.0,2021-03-19T00:00:00,197.0,197.0,2020-09-03T00:00:00,225,225
0.0,2021-03-31T00:00:00,209.0,209.0,2020-09-03T00:00:00,183,183
0.0,2021-06-18T00:00:00,288.0,288.0,2020-09-03T00:00:00,179,179
0.0,2021-06-30T00:00:00,300.0,300.0,2020-09-03T00:00:00,153,153
0.0,2021-09-17T00:00:00,379.0,379.0,2020-09-03T00:00:00,84,84
0.0,2021-12-17T00:00:00,470.04,470.04,2020-09-03T00:00:00,190,190
0.0,2022-01-21T00:00:00,505.04,505.04,2020-09-03T00:00:00,84,84
0.0,2022-03-18T00:00:00,561.0,561.0,2020-09-03T00:00:00,87,87
0.0,2022-06-17T00:00:00,652.0,652.0,2020-09-03T00:00:00,87,87
0.0,2022-09-16T00:00:00,743.0,743.0,2020-09-03T00:00:00,76,76
0.0,2022-12-16T00:00:00,834.04,834.04,2020-09-03T00:00:00,90,90
0.0,2020-09-04T00:00:00,0.0,0.0,2020-09-04T00:00:00,135,135
2.0,2020-09-08T00:00:00,4.0,4.0,2020-09-04T00:00:00,118,118
2.0,2020-09-09T00:00:00,5.0,5.0,2020-09-04T00:00:00,118,118
2.0,2020-09-11T00:00:00,7.0,7.0,2020-09-04T00:00:00,129,129
0.0,2020-09-14T00:00:00,10.0,10.0,2020-09-04T00:00:00,110,110
1.0,2020-09-16T00:00:00,12.0,12.0,2020-09-04T00:00:00,118,118
2.0,2020-09-18T00:00:00,14.0,14.0,2020-09-04T00:00:00,245,245
0.0,2020-09-21T00:00:00,17.0,17.0,2020-09-04T00:00:00,118,118
0.0,2020-09-23T00:00:00,19.0,19.0,2020-09-04T00:00:00,86,86
0.0,2020-09-25T00:00:00,21.0,21.0,2020-09-04T00:00:00,127,127
0.0,2020-09-28T00:00:00,24.0,24.0,2020-09-04T00:00:00,81,81
1.0,2020-09-30T00:00:00,26.0,26.0,2020-09-04T00:00:00,204,204
1.0,2020-10-02T00:00:00,28.0,28.0,2020-09-04T00:00:00,124,124
0.0,2020-10-05T00:00:00,31.0,31.0,2020-09-04T00:00:00,70,70
0.0,2020-10-07T00:00:00,33.0,33.0,2020-09-04T00:00:00,59,59
0.0,2020-10-09T00:00:00,35.0,35.0,2020-09-04T00:00:00,102,102
0.0,2020-10-12T00:00:00,38.0,38.0,2020-09-04T00:00:00,15,15
1.0,2020-10-16T00:00:00,42.0,42.0,2020-09-04T00:00:00,227,227
0.0,2020-10-23T00:00:00,49.0,49.0,2020-09-04T00:00:00,60,60
0.0,2020-11-20T00:00:00,77.04,77.04,2020-09-04T00:00:00,222,222
0.0,2020-12-18T00:00:00,105.04,105.04,2020-09-04T00:00:00,243,243
0.0,2020-12-31T00:00:00,118.04,118.04,2020-09-04T00:00:00,200,200
0.0,2021-01-15T00:00:00,133.04,133.04,2020-09-04T00:00:00,262,262
0.0,2021-02-19T00:00:00,168.04,168.04,2020-09-04T00:00:00,91,91
0.0,2021-03-19T00:00:00,196.0,196.0,2020-09-04T00:00:00,228,228
0.0,2021-03-31T00:00:00,208.0,208.0,2020-09-04T00:00:00,183,183
0.0,2021-06-18T00:00:00,287.0,287.0,2020-09-04T00:00:00,179,179
0.0,2021-06-30T00:00:00,299.0,299.0,2020-09-04T00:00:00,153,153
0.0,2021-09-17T00:00:00,378.0,378.0,2020-09-04T00:00:00,84,84
0.0,2021-12-17T00:00:00,469.04,469.04,2020-09-04T00:00:00,190,190
0.0,2022-01-21T00:00:00,504.04,504.04,2020-09-04T00:00:00,84,84
0.0,2022-03-18T00:00:00,560.0,560.0,2020-09-04T00:00:00,87,87
0.0,2022-06-17T00:00:00,651.0,651.0,2020-09-04T00:00:00,87,87
0.0,2022-09-16T00:00:00,742.0,742.0,2020-09-04T00:00:00,76,76
0.0,2022-12-16T00:00:00,833.04,833.04,2020-09-04T00:00:00,90,90
3.0,2020-09-08T00:00:00,0.0,0.0,2020-09-08T00:00:00,118,118
3.0,2020-09-09T00:00:00,1.0,1.0,2020-09-08T00:00:00,118,118
1.0,2020-09-11T00:00:00,3.0,3.0,2020-09-08T00:00:00,129,129
1.0,2020-09-14T00:00:00,6.0,6.0,2020-09-08T00:00:00,110,110
3.0,2020-09-16T00:00:00,8.0,8.0,2020-09-08T00:00:00,118,118
5.0,2020-09-18T00:00:00,10.0,10.0,2020-09-08T00:00:00,245,245
0.0,2020-09-21T00:00:00,13.0,13.0,2020-09-08T00:00:00,118,118
0.0,2020-09-23T00:00:00,15.0,15.0,2020-09-08T00:00:00,87,87
1.0,2020-09-25T00:00:00,17.0,17.0,2020-09-08T00:00:00,127,127
0.0,2020-09-28T00:00:00,20.0,20.0,2020-09-08T00:00:00,82,82
4.0,2020-09-30T00:00:00,22.0,22.0,2020-09-08T00:00:00,204,204
2.0,2020-10-02T00:00:00,24.0,24.0,2020-09-08T00:00:00,124,124
0.0,2020-10-05T00:00:00,27.0,27.0,2020-09-08T00:00:00,72,72
0.0,2020-10-07T00:00:00,29.0,29.0,2020-09-08T00:00:00,61,61
0.0,2020-10-09T00:00:00,31.0,31.0,2020-09-08T00:00:00,102,102
0.0,2020-10-12T00:00:00,34.0,34.0,2020-09-08T00:00:00,46,46
0.0,2020-10-14T00:00:00,36.0,36.0,2020-09-08T00:00:00,15,15
7.0,2020-10-16T00:00:00,38.0,38.0,2020-09-08T00:00:00,227,227
0.0,2020-10-23T00:00:00,45.0,45.0,2020-09-08T00:00:00,62,62
0.0,2020-11-20T00:00:00,73.04,73.04,2020-09-08T00:00:00,222,222
0.0,2020-12-18T00:00:00,101.04,101.04,2020-09-08T00:00:00,243,243
0.0,2020-12-31T00:00:00,114.04,114.04,2020-09-08T00:00:00,200,200
0.0,2021-01-15T00:00:00,129.04,129.04,2020-09-08T00:00:00,262,262
0.0,2021-02-19T00:00:00,164.04,164.04,2020-09-08T00:00:00,93,93
0.0,2021-03-19T00:00:00,192.0,192.0,2020-09-08T00:00:00,228,228
0.0,2021-03-31T00:00:00,204.0,204.0,2020-09-08T00:00:00,183,183
0.0,2021-06-18T00:00:00,283.0,283.0,2020-09-08T00:00:00,179,179
0.0,2021-06-30T00:00:00,295.0,295.0,2020-09-08T00:00:00,153,153
0.0,2021-09-17T00:00:00,374.0,374.0,2020-09-08T00:00:00,84,84
0.0,2021-12-17T00:00:00,465.04,465.04,2020-09-08T00:00:00,190,190
0.0,2022-01-21T00:00:00,500.04,500.04,2020-09-08T00:00:00,84,84
0.0,2022-03-18T00:00:00,556.0,556.0,2020-09-08T00:00:00,87,87
0.0,2022-06-17T00:00:00,647.0,647.0,2020-09-08T00:00:00,87,87
0.0,2022-09-16T00:00:00,738.0,738.0,2020-09-08T00:00:00,76,76
0.0,2022-12-16T00:00:00,829.04,829.04,2020-09-08T00:00:00,90,90
1.0,2020-09-09T00:00:00,0.0,0.0,2020-09-09T00:00:00,118,118
1.0,2020-09-11T00:00:00,2.0,2.0,2020-09-09T00:00:00,129,129
